step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
105.0,27,0,2,0,27,0,37.0,1.3703703703703705,11.893855361855438,2,37.0,0.8791244358084219,2,37.0
110.0,29,0,2,0,29,0,47.0,1.6206896551724137,11.54171784393114,2,47.0,0.8525274147876049,2,47.0
115.0,29,0,4,0,29,0,65.0,2.2413793103448274,10.72819024575453,4,65.0,0.797832239759758,4,65.0
120.0,30,0,5,0,30,0,89.0,2.966666666666667,10.802958117229265,5,89.0,0.7920924803352676,5,89.0
125.0,34,0,6,0,34,0,115.0,3.3823529411764706,10.50329633517645,6,115.0,0.7613330800464452,6,115.0
130.0,35,0,6,0,35,0,145.0,4.142857142857143,10.282687332425457,6,145.0,0.7331802649679358,6,145.0
135.0,37,0,8,1,38,0,183.0,4.945945945945946,10.151561090961247,8,183.0,0.7334744284080759,8,183.0
140.0,38,0,8,3,41,0,223.0,5.868421052631579,9.83706134098603,8,223.0,0.7245189560029311,8,223.0
145.0,40,0,9,3,43,0,267.0,6.675,9.977673094042444,9,267.0,0.7203773183142916,9,267.0
150.0,44,0,10,3,47,0,313.0,7.113636363636363,9.795999167210688,10,313.0,0.6961119952338118,10,313.0
155.0,45,0,10,3,48,0,363.0,8.066666666666666,9.510491667983066,10,363.0,0.6753560788230287,10,363.0
160.0,51,1,13,3,54,0,426.0,8.352941176470589,8.726923056853668,13,426.0,0.6012485900964318,13,426.0
165.0,55,0,17,3,58,0,508.0,9.236363636363636,8.972934533680549,17,508.0,0.6146173267028207,17,508.0
170.0,57,0,18,4,61,0,594.0,10.421052631578947,8.972398025907292,18,594.0,0.6263903598945896,18,594.0
175.0,62,0,18,4,66,0,684.0,11.03225806451613,9.19304429097926,18,684.0,0.6436178743542879,18,684.0
180.0,68,0,19,4,72,0,776.0,11.411764705882353,9.008989668718803,19,776.0,0.6283090360002382,19,776.0
185.0,71,0,22,4,75,0,878.0,12.366197183098592,9.104370422309024,22,878.0,0.6271337595073937,22,878.0
190.0,77,0,23,5,82,0,989.0,12.844155844155845,9.143219827661907,23,989.0,0.6380929346281782,23,989.0
195.0,80,0,23,7,87,0,1104.0,13.8,9.227864121015221,23,1104.0,0.64677391567944,23,1104.0
200.0,83,0,26,7,90,0,1229.0,14.80722891566265,8.849491022422448,26,1229.0,0.6045038234128132,26,1229.0
205.0,83,0,28,8,91,0,1368.0,16.481927710843372,8.837920163779755,28,1368.0,0.6022570278973967,28,1368.0
210.0,85,0,29,9,94,0,1511.0,17.776470588235295,8.561717472850034,29,1511.0,0.5716181613148796,29,1511.0
215.0,92,1,30,9,101,0,1660.0,18.043478260869566,8.76666391425611,30,1660.0,0.5800816104665755,30,1660.0
220.0,100,0,31,9,109,0,1812.0,18.12,8.907074768434235,31,1812.0,0.5742779032809474,31,1812.0
225.0,103,0,33,10,113,0,1971.0,19.135922330097088,9.05808465417198,33,1971.0,0.5942935590728241,33,1971.0
230.0,109,0,33,10,119,0,2136.0,19.59633027522936,9.07644808540226,33,2136.0,0.588529999694983,33,2136.0
235.0,116,0,34,10,126,0,2303.0,19.853448275862068,9.149371439782405,34,2303.0,0.5848457253592567,34,2303.0
240.0,120,0,36,12,132,0,2477.0,20.641666666666666,9.23156158757072,36,2477.0,0.5875319864912245,36,2477.0
245.0,123,0,37,12,135,0,2660.0,21.6260162601626,9.207424501017888,37,2660.0,0.5677739713303106,37,2660.0
250.0,128,1,39,13,141,0,2850.0,22.265625,9.153035495877216,39,2850.0,0.5552410628642696,39,2850.0
255.0,130,0,41,14,144,0,3054.0,23.49230769230769,9.25509751589037,41,3054.0,0.5592665472219424,41,3054.0
260.0,135,0,41,16,151,0,3259.0,24.14074074074074,9.288982151175265,41,3259.0,0.580137429214898,41,3259.0
265.0,136,0,42,20,156,0,3468.0,25.5,8.814935887695158,42,3468.0,0.537873684630617,42,3468.0
270.0,138,0,48,22,160,0,3698.0,26.797101449275363,8.652413233311153,48,3698.0,0.5187795231699484,48,3698.0
275.0,143,0,51,25,168,0,3941.0,27.55944055944056,8.435974191294294,51,3941.0,0.5001056666553481,51,3941.0
280.0,144,0,53,28,172,0,4205.0,29.20138888888889,8.509781796769163,53,4205.0,0.5111550611244402,53,4205.0
285.0,153,0,54,28,181,0,4472.0,29.22875816993464,8.483970964687977,54,4472.0,0.5108819471823042,54,4472.0
290.0,155,1,58,32,187,0,4752.0,30.65806451612903,8.303810786339492,58,4752.0,0.48050636259677343,58,4752.0
295.0,157,0,60,36,193,0,5047.0,32.146496815286625,8.204102734904609,60,5047.0,0.48855208211722806,60,5047.0
300.0,158,0,62,40,198,0,5353.0,33.879746835443036,8.049599662756062,62,5353.0,0.4706377368380879,62,5353.0
305.0,162,0,65,41,203,0,5675.0,35.03086419753087,8.072919418626944,65,5675.0,0.4714846513127015,65,5675.0
310.0,163,0,60,44,207,0,4891.0,30.006134969325153,7.906437892070746,60,5996.0,0.4610340135231358,60,5996.0
315.0,163,1,34,47,210,0,1932.0,11.85276073619632,7.824259750781728,34,4291.0,0.48254656678700797,34,4291.0
320.0,168,0,31,48,216,0,1281.0,7.625,7.832433615285837,31,4446.0,0.471376219485521,31,4446.0
325.0,169,0,52,52,221,0,1069.0,6.325443786982248,7.612471220560682,52,4232.0,0.4497547914360971,52,4232.0
330.0,171,0,70,54,225,0,1133.0,6.625730994152047,7.146930351765759,70,4547.0,0.4040081457214875,70,4547.0
335.0,176,1,72,58,234,0,875.0,4.971590909090909,7.039426039163039,72,4447.0,0.41408659924496594,72,4447.0
340.0,184,0,76,60,244,0,1196.0,6.5,7.055699537161117,76,4657.0,0.41857079686661647,76,4657.0
345.0,189,0,88,63,252,0,1608.0,8.507936507936508,6.710479274665544,88,4877.0,0.38802520123705286,88,4877.0
350.0,189,0,94,69,258,0,2066.0,10.931216931216932,6.4685862298133046,94,5229.0,0.3794693326907683,94,5229.0
355.0,193,1,99,72,265,0,2551.0,13.217616580310882,6.280370655049692,99,5714.0,0.37308971187705126,99,5714.0
360.0,197,0,97,76,273,0,2781.0,14.116751269035532,5.971613550478607,97,6210.0,0.3634968561825355,97,6210.0
365.0,206,1,77,76,282,0,2542.0,12.339805825242719,6.499380725570551,77,6138.0,0.4205169876575386,77,6138.0
370.0,211,0,75,76,287,0,2861.0,13.559241706161137,6.944033783495769,75,6329.0,0.4442732785852008,75,6329.0
375.0,214,0,78,78,292,0,3247.0,15.172897196261681,7.407238411378167,78,6487.0,0.4564098411416886,78,6487.0
380.0,217,0,81,80,297,0,3649.0,16.81566820276498,7.808872198667598,81,6815.0,0.4584430673303349,81,6815.0
385.0,217,0,85,87,304,0,4068.0,18.746543778801843,7.954796441696592,85,7234.0,0.45680279759733894,85,7234.0
390.0,220,0,86,91,311,0,4489.0,20.404545454545456,8.085501192511682,86,7656.0,0.4480876012743156,86,7656.0
395.0,228,1,86,92,320,0,4919.0,21.57456140350877,8.061365910491123,86,8086.0,0.4410238440474444,86,8086.0
400.0,232,0,91,95,327,0,5367.0,23.13362068965517,8.020958402514095,91,8534.0,0.44070572696172605,91,8534.0
405.0,236,1,92,97,333,0,5824.0,24.677966101694917,7.992204567957297,92,8991.0,0.43643705044254083,92,8991.0
410.0,241,0,97,97,338,0,6301.0,26.145228215767634,7.851632671622146,97,9468.0,0.40343372732534194,97,9468.0
415.0,243,1,100,99,342,0,6793.0,27.954732510288064,7.851693338262179,100,9960.0,0.38844895488615233,100,9960.0
420.0,250,0,104,101,351,0,7302.0,29.208,7.741833884458509,104,10469.0,0.3855974107963032,104,10469.0
425.0,254,2,107,107,361,0,7823.0,30.799212598425196,7.467895799225389,107,10992.0,0.3737907471792347,107,10992.0
430.0,254,0,113,115,369,0,8379.0,32.988188976377955,7.143636965226031,113,11548.0,0.3648985143024117,113,11548.0
435.0,254,0,120,129,383,0,8966.0,35.2992125984252,6.709791993779738,120,12135.0,0.36165541425964143,120,12135.0
440.0,255,1,128,140,395,0,9587.0,37.59607843137255,6.418057272319721,128,12756.0,0.35939771024700173,128,12756.0
445.0,260,4,130,144,404,0,10229.0,39.34230769230769,6.43331895912658,130,13400.0,0.37264435563900217,130,13400.0
450.0,269,0,133,151,420,0,10887.0,40.47211895910781,6.57142002648504,133,14061.0,0.4009870462358188,133,14061.0
455.0,274,1,136,155,429,0,11554.0,42.167883211678834,6.604107050138393,136,14729.0,0.40910488072160217,136,14729.0
460.0,281,0,139,157,438,0,12244.0,43.5729537366548,6.694001787742669,139,15419.0,0.41603594183386583,139,15419.0
465.0,285,0,140,160,445,0,12941.0,45.40701754385965,6.648339171567424,140,16116.0,0.4088713377004061,140,16116.0
470.0,284,1,148,169,453,0,13663.0,48.109154929577464,6.179272918994005,148,16838.0,0.3853116163282676,148,16838.0
475.0,294,2,155,173,467,0,14421.0,49.05102040816327,6.029146983468474,155,17596.0,0.37748547473249455,155,17596.0
480.0,307,1,162,177,484,0,15212.0,49.55048859934853,6.0866720025438825,162,18389.0,0.3806926331803077,162,18389.0
485.0,319,0,167,178,497,0,16036.0,50.26959247648903,6.096748271476215,167,19213.0,0.3798714936260307,167,19213.0
490.0,322,0,173,181,503,0,16893.0,52.462732919254655,6.081565949193398,173,20070.0,0.3751320171761355,173,20070.0
495.0,330,0,177,183,513,0,17766.0,53.836363636363636,6.0310462533544715,177,20943.0,0.3605086891073751,177,20943.0
500.0,332,0,184,186,518,0,18654.0,56.18674698795181,5.900733246379193,184,21836.0,0.33857160976552625,184,21836.0
505.0,341,0,187,186,527,0,19582.0,57.42521994134897,5.94737677582791,187,22764.0,0.3363691189901328,187,22764.0
510.0,352,1,190,187,539,0,20524.0,58.30681818181818,5.902453970113589,190,23706.0,0.3327424448132417,190,23706.0
515.0,358,0,195,192,550,0,21482.0,60.00558659217877,5.7962213387046635,195,24666.0,0.32413032808921893,195,24666.0
520.0,362,0,203,196,558,0,22486.0,62.11602209944751,5.582232003536594,203,25670.0,0.3082635022290153,203,25670.0
525.0,366,0,215,199,565,0,23535.0,64.30327868852459,5.3908789406658775,215,26719.0,0.27842764416177956,215,26719.0
530.0,377,0,219,202,579,0,24624.0,65.315649867374,5.432123235895179,219,27808.0,0.28572473528573594,219,27808.0
535.0,380,2,223,205,585,0,25727.0,67.70263157894736,5.347158670893999,223,28911.0,0.2703032454743797,223,28911.0
540.0,386,0,228,209,595,0,26860.0,69.58549222797927,5.393669576790519,228,30044.0,0.2787012393263765,228,30044.0
545.0,391,0,229,215,606,0,27996.0,71.60102301790282,5.327537210261676,229,31182.0,0.2823466931702785,229,31182.0
550.0,401,1,237,216,617,0,29167.0,72.7356608478803,5.278594718494066,237,32353.0,0.2742673218713272,237,32353.0
555.0,409,2,242,218,627,0,30369.0,74.2518337408313,5.246861944779782,242,33555.0,0.26704804570275215,242,33555.0
560.0,406,0,247,229,635,0,31593.0,77.8152709359606,5.0538468149621965,247,34779.0,0.2579095253769579,247,34779.0
565.0,408,3,252,236,644,0,32846.0,80.50490196078431,4.9523646000781065,252,36032.0,0.25030986128760135,252,36032.0
570.0,418,1,258,243,661,0,34121.0,81.62918660287082,4.957447669311352,258,37307.0,0.25768094982126927,258,37307.0
575.0,426,1,266,248,674,0,35428.0,83.16431924882629,4.882008558824122,266,38616.0,0.25467571284969265,266,38616.0
580.0,435,0,271,251,686,0,36776.0,84.54252873563219,4.923473180885552,271,39964.0,0.2617854186236885,271,39964.0
585.0,433,0,275,260,693,0,38139.0,88.08083140877598,4.784423560615628,275,41327.0,0.2576578721913463,275,41327.0
590.0,438,0,278,265,703,0,39523.0,90.2351598173516,4.659017707653312,278,42711.0,0.25345282314221523,278,42711.0
595.0,441,0,288,271,712,0,40939.0,92.83219954648526,4.4213273540948945,288,44127.0,0.24184548220862356,288,44127.0
600.0,448,0,292,273,721,0,42391.0,94.62276785714286,4.413659952756109,292,45581.0,0.2381428236207888,292,45581.0
605.0,454,0,300,277,731,0,43875.0,96.64096916299559,4.248356735435887,300,47065.0,0.22326114923634122,300,47065.0
610.0,458,0,311,281,739,0,45407.0,99.14192139737992,4.069420355740706,311,48597.0,0.20582476418571774,311,48597.0
615.0,466,2,315,289,755,0,46978.0,100.81115879828326,4.116401098471476,315,50168.0,0.21585001987490116,315,50168.0
620.0,469,0,320,297,766,0,48572.0,103.56503198294243,4.075649386755482,320,51762.0,0.21859928946213222,320,51762.0
625.0,474,0,326,301,775,0,50193.0,105.89240506329114,4.01216128451278,326,53383.0,0.21179141039261934,326,53383.0
630.0,477,0,334,307,784,0,51847.0,108.69392033542977,3.8663252746464583,334,55037.0,0.20710860818489743,334,55037.0
635.0,487,1,340,310,797,0,53536.0,109.93018480492813,3.8626667431931243,340,56726.0,0.2065142739964325,340,56726.0
640.0,500,0,341,312,812,0,53324.0,106.648,3.8782215682608485,341,57985.0,0.21289093298821465,341,57985.0
645.0,503,1,318,317,820,0,45694.0,90.84294234592446,3.8985820941087015,318,55110.0,0.22107205161966043,318,55110.0
650.0,507,0,305,320,827,0,39489.0,77.88757396449704,3.9426261443331554,305,52704.0,0.21929903247098356,305,52704.0
655.0,514,0,292,321,835,0,33743.0,65.647859922179,4.137266696268764,292,50222.0,0.21766449295680407,292,50222.0
660.0,520,0,287,324,844,0,30062.0,57.81153846153846,4.402868029984182,287,46513.0,0.22163495134192457,287,46513.0
665.0,523,0,253,329,852,0,24576.0,46.990439770554495,4.776043027276513,253,43734.0,0.23832843865820816,253,43734.0
670.0,528,0,214,338,866,0,19303.0,36.558712121212125,5.197258128109105,214,39185.0,0.2620620332927982,214,39185.0
675.0,532,0,202,341,873,0,17544.0,32.97744360902256,5.637623071280282,202,36480.0,0.2782088802973944,202,36480.0
680.0,535,0,192,348,883,0,16127.0,30.14392523364486,5.810567614562637,192,34406.0,0.2848336205992436,192,34406.0
685.0,539,1,181,354,893,0,15169.0,28.142857142857142,6.0637893289848925,181,31870.0,0.29545792342733723,181,31870.0
690.0,551,1,171,356,907,0,14677.0,26.637023593466424,6.4816436366732315,171,31102.0,0.32313860458201066,171,31102.0
695.0,560,1,154,357,917,0,14254.0,25.45357142857143,6.913141042942159,154,29083.0,0.3477938633863619,154,29083.0
700.0,570,0,144,358,928,0,14253.0,25.00526315789474,7.292122525922921,144,27864.0,0.3698187494262164,144,27864.0
705.0,577,2,151,364,941,0,14642.0,25.376083188908147,7.507947422640732,151,26820.0,0.38897481440594966,151,26820.0
710.0,579,0,148,374,953,0,15241.0,26.322970639032814,7.645121411274699,148,25667.0,0.4014952057300038,148,25667.0
715.0,583,1,156,382,965,0,15964.0,27.382504288164665,7.742477445704425,156,25092.0,0.40479550977663875,156,25092.0
720.0,577,0,164,399,976,0,16722.0,28.980935875216637,7.642611987433716,164,24471.0,0.3990944316945748,164,24471.0
725.0,575,1,167,417,992,0,17505.0,30.443478260869565,7.545106444334837,167,24099.0,0.39386767358752667,167,24099.0
730.0,569,1,186,430,999,0,17556.0,30.854130052724077,7.128044444840154,186,24813.0,0.35932516377163515,186,24813.0
735.0,566,0,196,445,1011,0,15270.0,26.978798586572438,6.763186807524829,196,23616.0,0.3406414967029977,196,23616.0
740.0,563,0,210,460,1023,0,14230.0,25.2753108348135,6.33412742395414,210,23627.0,0.3194323700494007,210,23627.0
745.0,557,0,224,479,1036,0,13699.0,24.594254937163374,5.908724500473535,224,23397.0,0.3024144061490939,224,23397.0
750.0,553,0,241,494,1047,0,13374.0,24.184448462929474,5.483404246933968,241,24600.0,0.2791740932631933,241,24600.0
755.0,551,0,241,509,1060,0,11415.0,20.716878402903813,5.182764221932332,241,24646.0,0.27523308631673876,241,24646.0
760.0,557,1,242,513,1070,0,10775.0,19.344703770197487,5.127465396299537,242,25158.0,0.2675866649025341,242,25158.0
765.0,555,1,248,529,1084,0,10782.0,19.427027027027027,5.154522428243775,248,25276.0,0.2719926837175334,248,25276.0
770.0,556,2,259,543,1099,0,11398.0,20.5,5.1358156302764115,259,25271.0,0.26663360658858737,259,25271.0
775.0,561,1,260,556,1117,0,12138.0,21.636363636363637,5.348324810942555,260,25598.0,0.28106255307986655,260,25598.0
780.0,559,0,263,569,1128,0,13214.0,23.638640429338103,5.5072873449247615,263,26112.0,0.2896327029852171,263,26112.0
785.0,563,0,272,580,1143,0,14513.0,25.77797513321492,5.7308649900879995,272,26780.0,0.30270376952601097,272,26780.0
790.0,575,0,278,583,1158,0,15893.0,27.64,5.994176366880516,278,27703.0,0.31356233584621085,278,27703.0
795.0,583,1,289,586,1169,0,17320.0,29.708404802744425,6.1843053329507685,289,28816.0,0.317220838161609,289,28816.0
800.0,598,0,295,589,1187,0,18779.0,31.403010033444815,6.243348195914673,295,30015.0,0.310529152990658,295,30015.0
805.0,614,0,300,592,1206,0,20270.0,33.013029315960914,6.295222865149112,300,31385.0,0.30297723832420365,300,31385.0
810.0,625,3,317,594,1219,0,21695.0,34.712,6.120983743257638,317,32914.0,0.2837137751059694,317,32914.0
815.0,634,3,320,599,1233,0,22690.0,35.78864353312303,5.958364689731326,320,33580.0,0.27472840530806075,320,33580.0
820.0,638,0,337,611,1249,0,23866.0,37.407523510971785,5.50689412596747,337,34224.0,0.24950013253319864,337,34224.0
825.0,638,1,349,622,1260,0,25065.0,39.28683385579937,5.353474321328782,349,34773.0,0.2473273606503483,349,34773.0
830.0,641,1,358,633,1274,0,26442.0,41.251170046801874,5.204020624853065,358,35474.0,0.24271702502021877,358,35474.0
835.0,646,2,362,646,1292,0,27746.0,42.95046439628483,4.984172605665268,362,36048.0,0.23409522468279964,362,36048.0
840.0,643,0,377,665,1308,0,28854.0,44.87402799377916,4.617893965451689,377,37910.0,0.22460819662079537,377,37910.0
845.0,642,0,370,681,1323,0,27666.0,43.09345794392523,4.293459740639757,370,37639.0,0.2160115783110507,370,37639.0
850.0,634,0,371,701,1335,0,26866.0,42.375394321766564,4.144208771235499,371,37993.0,0.22078261397031057,371,37993.0
855.0,634,0,364,710,1344,0,26076.0,41.12933753943218,4.144677102721658,364,37283.0,0.21567660267150576,364,37283.0
860.0,639,0,359,720,1359,0,25110.0,39.29577464788732,4.303796829489599,359,36877.0,0.22030150352515518,359,36877.0
865.0,637,2,356,738,1375,0,24562.0,38.55886970172684,4.445787902019535,356,36405.0,0.2338877741486438,356,36405.0
870.0,647,1,348,741,1388,0,23705.0,36.63833075734158,4.686735308449012,348,36026.0,0.24020065567607488,348,36026.0
875.0,656,3,324,745,1401,0,22919.0,34.9375,4.9908575441997085,324,35852.0,0.25387768355545015,324,35852.0
880.0,668,1,303,747,1415,0,22010.0,32.949101796407184,5.282195034436627,303,35299.0,0.2648006698729339,303,35299.0
885.0,672,1,287,755,1427,0,21735.0,32.34375,5.5024738850920585,287,34727.0,0.2727616414060411,287,34727.0
890.0,680,2,288,760,1440,0,22256.0,32.72941176470588,5.658444078745214,288,34607.0,0.2738448010787075,288,34607.0
895.0,688,0,290,764,1452,0,21813.0,31.704941860465116,5.591878528616273,290,36043.0,0.2681752177098089,290,36043.0
900.0,702,1,289,764,1466,0,18002.0,25.643874643874643,5.394845305011872,289,35864.0,0.25456444762817176,289,35864.0
905.0,707,0,299,772,1479,0,16807.0,23.77227722772277,5.09831099733275,299,35779.0,0.2375967926305453,299,35779.0
910.0,709,0,309,778,1487,0,15641.0,22.060648801128348,5.053347054330396,309,35433.0,0.23665408876923286,309,35433.0
915.0,714,3,323,790,1504,0,14808.0,20.73949579831933,4.8772043215743075,323,37072.0,0.23240655773520633,323,37072.0
920.0,715,0,307,802,1517,0,11741.0,16.420979020979022,4.744437847025222,307,37219.0,0.23474229397632287,307,37219.0
925.0,715,2,307,817,1532,0,10185.0,14.244755244755245,4.556761338250879,307,37927.0,0.23056980693914356,307,37927.0
930.0,712,3,311,834,1546,0,9397.0,13.198033707865168,4.466269155634806,311,38043.0,0.22462124489169766,311,38043.0
935.0,710,2,313,852,1562,0,9271.0,13.05774647887324,4.609299821994316,313,38249.0,0.2373989941923803,313,38249.0
940.0,704,1,314,871,1575,0,9596.0,13.630681818181818,4.65864374425459,314,38552.0,0.2411038858105296,314,38552.0
945.0,694,0,325,887,1581,0,10459.0,15.070605187319885,4.667388691713859,325,38850.0,0.236621304652968,325,38850.0
950.0,697,1,333,895,1592,0,11634.0,16.691535150645624,4.843219475280716,333,39584.0,0.24278809455236355,333,39584.0
955.0,703,2,349,900,1603,0,13219.0,18.803698435277383,4.92131983869314,349,40284.0,0.23922806210854147,349,40284.0
960.0,712,0,374,904,1616,0,15027.0,21.105337078651687,4.981462727164198,374,41152.0,0.23123144621919978,374,41152.0
965.0,725,0,393,907,1632,0,16954.0,23.384827586206896,5.103765734518366,393,42486.0,0.23247973086243817,393,42486.0
970.0,736,1,408,911,1647,0,18960.0,25.76086956521739,5.121387792676903,408,44019.0,0.22500161254346704,408,44019.0
975.0,745,1,426,914,1659,0,21061.0,28.26979865771812,5.167793433715501,426,45740.0,0.21517071869804547,426,45740.0
980.0,756,1,436,917,1673,0,23225.0,30.72089947089947,5.307999277520886,436,47623.0,0.21283190111967734,436,47623.0
985.0,757,0,440,927,1684,0,24868.0,32.85072655217966,5.086555980716525,440,49575.0,0.1974398761139531,440,49575.0
990.0,756,5,433,943,1699,0,24449.0,32.33994708994709,4.749330297224529,433,49862.0,0.1831784479025026,433,49862.0
995.0,757,0,432,961,1718,0,24427.0,32.268163804491415,4.548275070252904,432,50714.0,0.18411330705767393,432,50714.0
1000.0,756,0,428,974,1730,0,24530.0,32.44708994708995,4.6486369421010565,428,50526.0,0.19298602471929938,428,50526.0
1005.0,753,5,417,990,1743,0,24302.0,32.27357237715803,4.7436881039306895,417,50003.0,0.19841116563286035,417,50003.0
1010.0,757,1,410,1002,1759,0,24346.0,32.16116248348745,4.911287970510019,410,49681.0,0.2093757772051871,410,49681.0
1015.0,757,2,370,1017,1774,0,23587.0,31.158520475561428,5.113757243924097,370,48913.0,0.22456135583709994,370,48913.0
1020.0,760,1,357,1032,1792,0,23274.0,30.623684210526317,5.286061069709383,357,48781.0,0.23912541011473054,357,48781.0
1025.0,758,0,350,1047,1805,0,23199.0,30.605540897097626,5.441447688192704,350,48384.0,0.25194389623039803,350,48384.0
1030.0,751,0,347,1061,1812,0,22987.0,30.608521970705727,5.443801693599319,347,48492.0,0.2525375581313768,347,48492.0
1035.0,745,0,349,1073,1818,0,22869.0,30.696644295302015,5.192014881281539,349,49915.0,0.23685969054266795,349,49915.0
1040.0,744,0,341,1085,1829,0,21303.0,28.633064516129032,4.984996170228087,341,50384.0,0.23195416001633565,341,50384.0
1045.0,744,1,349,1098,1842,0,19966.0,26.836021505376344,4.568664437089264,349,50983.0,0.20578831090822125,349,50983.0
1050.0,744,0,354,1108,1852,0,18629.0,25.038978494623656,4.279752667497006,354,51168.0,0.18893674284001472,354,51168.0
1055.0,749,2,354,1117,1866,0,17657.0,23.574098798397863,4.223225941125065,354,51027.0,0.1884513692389001,354,51027.0
1060.0,760,0,363,1126,1886,0,17306.0,22.771052631578947,4.305016557523603,363,51654.0,0.2044961777629056,363,51654.0
1065.0,758,2,367,1142,1900,0,17479.0,23.059366754617415,4.24735768293531,367,51875.0,0.21345830527050602,367,51875.0
1070.0,755,1,374,1156,1911,0,18204.0,24.111258278145694,4.166193534143772,374,52912.0,0.22011238433982133,374,52912.0
1075.0,748,0,403,1168,1916,0,19563.0,26.15374331550802,3.9494851834425884,403,53629.0,0.2100152119514837,403,53629.0
1080.0,742,1,420,1184,1926,0,21346.0,28.768194070080863,3.6948250122613384,420,54995.0,0.19898186652292754,420,54995.0
1085.0,736,1,443,1203,1939,0,23436.0,31.842391304347824,3.3908967222953534,443,56197.0,0.18636188123373812,443,56197.0
1090.0,737,1,472,1216,1953,0,25678.0,34.84124830393487,3.0856220100763316,472,57936.0,0.17199542592905034,472,57936.0
1095.0,747,0,502,1217,1964,0,27428.0,36.71753681392236,2.7231019695778484,502,60235.0,0.1415025807998002,502,60235.0
1100.0,752,0,509,1220,1972,0,26838.0,35.68882978723404,2.554206515564173,509,61334.0,0.12712165768413353,509,61334.0
1105.0,756,0,515,1228,1984,0,26894.0,35.574074074074076,2.529478225386072,515,63012.0,0.12645651880186187,515,63012.0
1110.0,763,3,523,1232,1995,0,27401.0,35.91218872870249,2.6812907712878196,523,64298.0,0.12930577756481526,523,64298.0
1115.0,774,4,519,1235,2009,0,28028.0,36.21188630490956,2.889100365048534,519,65675.0,0.13276148703986385,519,65675.0
1120.0,779,0,511,1242,2021,0,29001.0,37.22849807445443,3.085382760568312,511,66562.0,0.1376065007351314,511,66562.0
1125.0,783,0,509,1247,2030,0,30719.0,39.23243933588761,3.291341804719294,509,67893.0,0.14162543978010347,509,67893.0
1130.0,799,1,508,1250,2049,0,32563.0,40.75469336670839,3.5505080564031433,508,69315.0,0.15120138086426838,508,69315.0
1135.0,808,0,510,1253,2061,0,34164.0,42.28217821782178,3.548624315071494,510,71741.0,0.15162494975466223,510,71741.0
1140.0,809,0,503,1260,2069,0,33888.0,41.88875154511743,3.398188807205999,503,71578.0,0.14562375806918573,503,71578.0
1145.0,814,1,502,1265,2079,0,33727.0,41.43366093366093,3.458269928905647,502,72532.0,0.1484992333561263,502,72532.0
