step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
105.0,27,0,2,0,27,0,50.0,1.8518518518518519,11.257630992999042,2,50.0,0.8255759285061962,2,50.0
110.0,29,0,3,0,29,0,65.0,2.2413793103448274,11.388919381508485,3,65.0,0.8394193298292115,3,65.0
115.0,29,0,4,0,29,0,82.0,2.8275862068965516,10.753648973972746,4,82.0,0.7804993375876202,4,82.0
120.0,30,0,7,0,30,0,110.0,3.6666666666666665,9.904226062228323,7,110.0,0.702345194262815,7,110.0
125.0,33,0,7,1,34,0,145.0,4.393939393939394,9.948384812480162,7,145.0,0.691887794318453,7,145.0
130.0,34,0,8,1,35,0,183.0,5.382352941176471,10.103507003220853,8,183.0,0.693395423377019,8,183.0
135.0,37,0,9,1,38,0,224.0,6.054054054054054,10.010182167841073,9,224.0,0.7013487283577671,9,224.0
140.0,40,0,9,1,41,0,269.0,6.725,10.126028635700454,9,269.0,0.7120878168200705,9,269.0
145.0,42,0,10,1,43,0,315.0,7.5,9.764472504461258,10,315.0,0.6895529109584169,10,315.0
150.0,45,0,11,2,47,0,366.0,8.133333333333333,9.816858945426269,11,366.0,0.6944188328026712,11,366.0
155.0,46,0,11,2,48,0,421.0,9.152173913043478,10.089740598578885,11,421.0,0.7099271543776472,11,421.0
160.0,53,0,13,2,55,0,479.0,9.037735849056604,9.712708727292789,13,479.0,0.6755242209669073,13,479.0
165.0,55,0,13,3,58,0,544.0,9.89090909090909,9.610240696207233,13,544.0,0.6537699781818069,13,544.0
170.0,58,0,16,3,61,0,616.0,10.620689655172415,9.469228026421476,16,616.0,0.6328011020390606,16,616.0
175.0,63,0,17,3,66,0,698.0,11.079365079365079,9.531316211934111,17,698.0,0.6410768094801953,17,698.0
180.0,67,0,17,5,72,0,783.0,11.686567164179104,9.680739086992771,17,783.0,0.6644314822409447,17,783.0
185.0,70,0,18,5,75,0,869.0,12.414285714285715,9.804807911852363,18,869.0,0.6722023598703658,18,869.0
190.0,77,0,18,5,82,0,959.0,12.454545454545455,9.707628427782181,18,959.0,0.663581003654567,18,959.0
195.0,81,0,20,6,87,0,1057.0,13.049382716049383,9.737897423843316,20,1057.0,0.6634290769366388,20,1057.0
200.0,83,0,20,7,90,0,1157.0,13.939759036144578,9.977767121503486,20,1157.0,0.6873317262112676,20,1157.0
205.0,83,0,22,8,91,0,1262.0,15.204819277108435,9.67073923634867,22,1262.0,0.6511484257336465,22,1262.0
210.0,86,0,23,8,94,0,1375.0,15.988372093023257,9.496807929225387,23,1375.0,0.6384960351684702,23,1375.0
215.0,91,1,25,10,101,0,1496.0,16.439560439560438,8.911073058012148,25,1496.0,0.6156412331114562,25,1496.0
220.0,99,0,29,10,109,0,1637.0,16.535353535353536,8.833719966272225,29,1637.0,0.6123630178543805,29,1637.0
225.0,102,0,28,11,113,0,1134.0,11.117647058823529,8.22874202033174,28,1790.0,0.5610627195302929,28,1790.0
230.0,107,0,9,12,119,0,477.0,4.457943925233645,8.530268089782195,9,855.0,0.6367534921686986,9,855.0
235.0,111,0,8,15,126,0,516.0,4.648648648648648,9.482820413673991,8,626.0,0.7195014220887569,8,626.0
240.0,117,0,9,15,132,0,560.0,4.786324786324786,10.553981518127934,9,564.0,0.7949559595758283,9,564.0
245.0,119,0,11,16,135,0,609.0,5.117647058823529,11.19173583278449,11,609.0,0.7968726102140736,11,609.0
250.0,124,0,13,18,142,0,668.0,5.387096774193548,11.327001867314943,13,668.0,0.7702653069951026,13,668.0
255.0,125,0,14,19,144,0,734.0,5.872,11.417165347820404,14,734.0,0.7529581143042788,14,734.0
260.0,131,0,16,20,151,0,813.0,6.206106870229007,11.331127832061993,16,813.0,0.7514207496603704,16,813.0
265.0,135,0,17,21,156,0,894.0,6.622222222222222,11.35735954348592,17,894.0,0.7584746876986269,17,894.0
270.0,135,0,17,25,160,0,979.0,7.2518518518518515,11.411266545881956,17,979.0,0.767705819299412,17,979.0
275.0,142,0,17,26,168,0,1064.0,7.492957746478873,11.35086693532413,17,1064.0,0.7624552300064793,17,1064.0
280.0,146,0,20,26,172,0,1158.0,7.931506849315069,11.083232631314436,20,1158.0,0.7202451749483585,20,1158.0
285.0,155,0,26,26,181,0,1277.0,8.238709677419354,10.830140807538712,26,1277.0,0.682764291647708,26,1277.0
290.0,156,0,28,32,188,0,1413.0,9.057692307692308,10.658481442714564,28,1413.0,0.6761199531849579,28,1413.0
295.0,151,0,33,42,193,0,1565.0,10.364238410596027,10.074035882080045,33,1565.0,0.6153866767950498,33,1565.0
300.0,145,0,39,53,198,0,1746.0,12.041379310344828,9.592637731545107,39,1746.0,0.5901356465877516,39,1746.0
305.0,141,0,40,62,203,0,1944.0,13.787234042553191,9.325015360812015,40,1944.0,0.5879912818450653,40,1944.0
310.0,135,0,40,72,207,0,2144.0,15.881481481481481,9.044032690669722,40,2144.0,0.5720129412241952,40,2144.0
315.0,138,0,42,73,211,0,2350.0,17.028985507246375,9.058598077889723,42,2350.0,0.559178284399923,42,2350.0
320.0,141,0,43,75,216,0,2561.0,18.163120567375888,8.971208972991274,43,2561.0,0.5614569554601426,43,2561.0
325.0,145,0,45,76,221,0,2784.0,19.2,8.79855857966866,45,2784.0,0.5457014886647715,45,2784.0
330.0,149,0,47,76,225,0,3016.0,20.241610738255034,8.815555007785095,47,3016.0,0.5151683077545994,47,3016.0
335.0,158,0,49,77,235,0,3259.0,20.626582278481013,8.851812588392082,49,3259.0,0.5163060736708784,49,3259.0
340.0,164,0,52,80,244,0,3514.0,21.426829268292682,8.92119527225378,52,3514.0,0.5220575769269262,52,3514.0
345.0,166,0,56,86,252,0,3784.0,22.795180722891565,8.656908967383446,56,3784.0,0.5103469909162637,56,3784.0
350.0,168,0,59,90,258,0,4074.0,24.25,8.434248467502096,59,4074.0,0.49804313886874224,59,4074.0
355.0,173,0,64,93,266,0,4389.0,25.36994219653179,8.082399263875681,64,4389.0,0.47264082868665974,64,4389.0
360.0,174,0,67,99,273,0,4719.0,27.120689655172413,8.044660097404984,67,4719.0,0.48867234997918574,67,4719.0
365.0,178,1,70,104,282,0,5060.0,28.426966292134832,7.938076887861851,70,5060.0,0.49270711225246355,70,5060.0
370.0,181,0,74,106,287,0,5423.0,29.96132596685083,7.900710769811464,74,5423.0,0.4809364920816666,74,5423.0
375.0,183,0,75,109,292,0,5795.0,31.666666666666668,7.6388388068680175,75,5795.0,0.4670064662610701,75,5795.0
380.0,184,1,79,112,296,0,6186.0,33.619565217391305,7.4381610886269955,79,6186.0,0.4547642881654098,79,6186.0
385.0,190,0,82,114,304,0,6594.0,34.705263157894734,7.391937339490862,82,6594.0,0.44623486265376666,82,6594.0
390.0,190,0,86,121,311,0,7012.0,36.90526315789474,7.187124424881238,86,7012.0,0.446104242026315,86,7012.0
395.0,196,0,87,125,321,0,7447.0,37.994897959183675,7.392328969942871,87,7447.0,0.4525166793705913,87,7447.0
400.0,199,1,88,127,326,0,7883.0,39.61306532663317,7.263173894795232,88,7883.0,0.43570355559715124,88,7883.0
405.0,205,0,92,129,334,0,8332.0,40.64390243902439,7.191773675849429,92,8332.0,0.42174108297897017,92,8332.0
410.0,209,0,97,129,338,0,8807.0,42.13875598086124,7.068634950942701,97,8807.0,0.40215519742526257,97,8807.0
415.0,213,1,100,129,342,0,9302.0,43.671361502347416,6.987296031436474,100,9302.0,0.3794630897630081,100,9302.0
420.0,220,0,102,131,351,0,9809.0,44.586363636363636,6.987402836056395,102,9809.0,0.38542822799859405,102,9809.0
425.0,231,0,105,132,363,0,10330.0,44.71861471861472,6.973117089923274,105,10330.0,0.3855438719046646,105,10330.0
430.0,230,0,110,139,369,0,10872.0,47.2695652173913,6.724147349242891,110,10872.0,0.3749878111743939,110,10872.0
435.0,240,0,118,143,383,0,11449.0,47.704166666666666,6.6691587062013244,118,11449.0,0.3823408792751185,118,11449.0
440.0,249,3,120,144,393,0,12045.0,48.373493975903614,6.652981490388417,120,12047.0,0.38242351419375165,120,12047.0
445.0,257,2,126,149,406,0,12663.0,49.27237354085603,6.536683198462192,126,12665.0,0.3865987962196198,126,12665.0
450.0,267,0,133,153,420,0,13311.0,49.853932584269664,6.5695459773250215,133,13313.0,0.3974428554100737,133,13313.0
455.0,269,1,135,160,429,0,13982.0,51.97769516728624,6.541984390849819,135,13984.0,0.4051070579829322,135,13984.0
460.0,275,0,129,163,438,0,13430.0,48.836363636363636,6.64560530705535,129,14653.0,0.4222803533429939,129,14653.0
465.0,279,0,105,166,445,0,9413.0,33.738351254480285,6.703976885050577,105,12907.0,0.4368993132545771,105,12907.0
470.0,283,1,85,170,453,0,7075.0,25.0,6.9754461292412495,85,12209.0,0.45540954708345477,85,12209.0
475.0,296,0,71,173,469,0,6149.0,20.77364864864865,7.475013430852211,71,10518.0,0.483381291683773,71,10518.0
480.0,307,0,59,178,485,0,5880.0,19.153094462540718,8.152354957528557,59,9319.0,0.5278998521927937,59,9319.0
485.0,318,0,56,179,497,0,5987.0,18.82704402515723,8.835534933948308,56,8312.0,0.5623750835099193,56,8312.0
490.0,323,0,57,180,503,0,6248.0,19.343653250773993,9.353267256769334,57,7529.0,0.5888848408648936,57,7529.0
495.0,326,1,66,186,512,0,6559.0,20.119631901840492,9.419878172233254,66,7272.0,0.5827633166361404,66,7272.0
500.0,328,0,75,190,518,0,6913.0,21.076219512195124,9.446506396543798,75,7219.0,0.5693557493705715,75,7219.0
505.0,336,0,82,191,527,0,7302.0,21.732142857142858,9.385165935323839,82,7440.0,0.5413721117598022,82,7440.0
510.0,346,1,89,193,539,0,7502.0,21.68208092485549,8.871388914866893,89,7841.0,0.4837149392079194,89,7841.0
515.0,355,0,76,195,550,0,7213.0,20.31830985915493,8.740669433708527,76,7822.0,0.48254843679082887,76,7822.0
520.0,363,0,72,195,558,0,7435.0,20.482093663911847,8.993342992675746,72,7996.0,0.500794723965567,72,7996.0
525.0,368,0,73,197,565,0,7758.0,21.081521739130434,9.222851633238859,73,8096.0,0.5143387213679167,73,8096.0
530.0,370,1,78,208,578,0,8135.0,21.986486486486488,9.355038463799062,78,8324.0,0.5170207352686889,78,8324.0
535.0,367,0,91,220,587,0,8563.0,23.332425068119893,9.274371471945958,91,8691.0,0.4939847758194745,91,8691.0
540.0,356,0,96,239,595,0,9037.0,25.384831460674157,9.211183895764446,96,9138.0,0.4871935800763083,96,9138.0
545.0,352,0,99,254,606,0,9528.0,27.068181818181817,9.133137345084196,99,9629.0,0.47970344405961535,99,9629.0
550.0,349,1,103,268,617,0,10034.0,28.750716332378225,9.06545934912688,103,10135.0,0.48519292142365594,103,10135.0
555.0,346,1,105,282,628,0,10553.0,30.5,8.972594330727587,105,10654.0,0.4818919963167332,105,10654.0
560.0,337,0,109,298,635,0,11089.0,32.90504451038576,8.707834618371784,109,11190.0,0.4714865610143492,109,11190.0
565.0,332,1,116,314,646,0,11654.0,35.102409638554214,8.2706342154869,116,11755.0,0.4419345554938625,116,11755.0
570.0,344,1,125,317,661,0,12262.0,35.645348837209305,8.161796621339438,125,12363.0,0.43317581121234444,125,12363.0
575.0,351,2,130,322,673,0,12904.0,36.763532763532766,8.168420267008281,130,13005.0,0.43956793409485057,130,13005.0
580.0,359,0,127,327,686,0,13136.0,36.590529247910865,7.993893322238167,127,13656.0,0.43845689762072143,127,13656.0
585.0,346,0,112,347,693,0,12034.0,34.78034682080925,7.58387034328907,112,13360.0,0.43408692299684165,112,13360.0
590.0,340,1,96,362,702,0,11664.0,34.305882352941175,7.544890484331234,96,13498.0,0.44946600700032413,96,13498.0
595.0,338,0,91,374,712,0,11547.0,34.162721893491124,7.772671640839655,91,13250.0,0.46657487786144014,91,13250.0
600.0,331,1,87,389,720,0,11668.0,35.25075528700906,8.237524941637748,87,13091.0,0.4961781697934084,87,13091.0
605.0,332,0,84,399,731,0,11993.0,36.123493975903614,8.443031391607983,84,13055.0,0.5024011133509737,84,13055.0
610.0,334,0,93,405,739,0,12440.0,37.24550898203593,8.472019073191936,93,13025.0,0.486299345969164,93,13025.0
615.0,343,2,100,412,755,0,12931.0,37.6997084548105,8.674366659987651,100,13293.0,0.5042158385859571,100,13293.0
620.0,351,0,105,415,766,0,13443.0,38.2991452991453,8.801159452240338,105,13613.0,0.5085321694551942,105,13613.0
625.0,356,0,110,419,775,0,13983.0,39.27808988764045,8.610075004108467,110,14050.0,0.47791379008248663,110,14050.0
630.0,359,0,118,425,784,0,14562.0,40.56267409470752,8.532783551964476,118,14591.0,0.4554591016011133,118,14591.0
635.0,370,1,124,427,797,0,15174.0,41.01081081081081,8.42629176732814,124,15174.0,0.43281534441398867,124,15174.0
640.0,382,0,131,430,812,0,15819.0,41.410994764397905,8.398288129266783,131,15819.0,0.4337026364128729,131,15819.0
645.0,382,2,133,437,819,0,16124.0,42.20942408376963,8.154956269343137,133,16493.0,0.4227122943561966,133,16493.0
650.0,383,0,116,444,827,0,15446.0,40.3289817232376,8.057016468922507,116,16459.0,0.4323345846591999,116,16459.0
655.0,378,1,99,456,834,0,15296.0,40.46560846560847,8.019313177030138,99,16581.0,0.4311369955158759,99,16581.0
660.0,375,0,87,469,844,0,15529.0,41.410666666666664,8.11799819069962,87,16501.0,0.44501903407985133,87,16501.0
665.0,374,0,93,478,852,0,15965.0,42.68716577540107,8.532441737342092,93,16524.0,0.47244733978622194,93,16524.0
670.0,371,2,96,493,864,0,16437.0,44.304582210242586,8.78859670639585,96,16688.0,0.49630376304935786,96,16688.0
675.0,365,1,103,507,872,0,16935.0,46.397260273972606,8.708459151418221,103,17024.0,0.47286538907467957,103,17024.0
680.0,362,0,113,521,883,0,17482.0,48.29281767955801,8.600064248887987,113,17507.0,0.4596832875275694,113,17507.0
685.0,357,1,124,536,893,0,18079.0,50.641456582633054,8.25304220254345,124,18086.0,0.4333742484616406,124,18086.0
690.0,356,0,132,552,908,0,18722.0,52.58988764044944,7.974033764571203,132,18724.0,0.4170224905256841,132,18724.0
695.0,360,1,139,557,917,0,19405.0,53.90277777777778,7.897441348307747,139,19407.0,0.4047415177507133,139,19407.0
700.0,369,0,145,559,928,0,20115.0,54.51219512195122,7.808033501222381,145,20117.0,0.3896117302081092,145,20117.0
705.0,378,2,149,563,941,0,20852.0,55.164021164021165,7.804284560139591,149,20854.0,0.39697365162645476,149,20854.0
710.0,381,0,154,572,953,0,21613.0,56.727034120734906,7.751305960326213,154,21615.0,0.4070151481210192,154,21615.0
715.0,387,1,152,578,965,0,21988.0,56.81653746770026,7.621035166633457,152,22388.0,0.4095994799314213,152,22388.0
720.0,385,0,134,591,976,0,21300.0,55.324675324675326,7.411255582090519,134,22391.0,0.41726424243420995,134,22391.0
725.0,391,0,122,602,993,0,21127.0,54.033248081841435,7.467797652972098,122,22628.0,0.434382088959344,122,22628.0
730.0,376,1,117,623,999,0,21347.0,56.773936170212764,7.373434840969559,117,22648.0,0.43163122558716355,117,22648.0
735.0,373,0,120,638,1011,0,21888.0,58.68096514745308,7.584553933293892,120,22685.0,0.4460501774415693,120,22685.0
740.0,370,2,121,651,1021,0,22484.0,60.76756756756757,7.70180841495102,121,22953.0,0.45210106799797917,121,22953.0
745.0,380,0,132,656,1036,0,23119.0,60.839473684210525,7.885699821854454,132,23342.0,0.45348953278100707,132,23342.0
750.0,381,0,137,666,1047,0,23795.0,62.45406824146982,7.9681192529219524,137,23873.0,0.45496442006754434,137,23873.0
755.0,391,0,147,669,1060,0,24509.0,62.68286445012788,7.738242137627201,147,24532.0,0.42437197567142093,147,24532.0
760.0,398,1,156,672,1070,0,25274.0,63.50251256281407,7.633731927102676,156,25281.0,0.40935480623336623,156,25281.0
765.0,407,1,167,677,1084,0,26089.0,64.1007371007371,7.6488373721929515,167,26091.0,0.40998268026351226,167,26091.0
770.0,422,1,174,678,1100,0,25816.0,61.175355450236964,7.463283049414595,174,26945.0,0.39128786072775495,174,26945.0
775.0,437,0,177,681,1118,0,21898.0,50.109839816933636,7.321814411024194,177,25607.0,0.3903812367986497,177,25607.0
780.0,438,1,181,689,1127,0,20262.0,46.26027397260274,7.066031846572636,181,26507.0,0.3763332011936156,181,26507.0
785.0,444,0,158,699,1143,0,17191.0,38.718468468468465,7.064072878813675,158,26677.0,0.3970981074484056,158,26677.0
790.0,449,0,143,709,1158,0,16021.0,35.6815144766147,7.022311007200475,143,27034.0,0.40266218468046266,143,27034.0
795.0,450,0,134,720,1170,0,15447.0,34.32666666666667,7.1284791490212855,134,27072.0,0.4065124396984677,134,27072.0
800.0,450,0,132,737,1187,0,15225.0,33.833333333333336,7.302053918154395,132,27311.0,0.4203802001752283,132,27311.0
805.0,450,2,138,754,1204,0,15677.0,34.83777777777778,7.635047399458773,138,27624.0,0.44987156208173484,138,27624.0
810.0,453,3,147,766,1219,0,16288.0,35.95584988962472,7.698395785979091,147,28012.0,0.4521078409736701,147,28012.0
815.0,463,2,163,771,1234,0,16813.0,36.31317494600432,7.476461882088754,163,28779.0,0.4307709576006918,163,28779.0
820.0,468,1,160,780,1248,0,16718.0,35.72222222222222,7.069688170154937,160,29095.0,0.4092120927520145,160,29095.0
825.0,476,0,164,785,1261,0,17265.0,36.27100840336134,7.151817662467937,164,29648.0,0.41360326942765446,164,29648.0
830.0,489,0,170,786,1275,0,18050.0,36.9120654396728,7.266076874032045,170,30183.0,0.40821246887288687,170,30183.0
835.0,500,3,182,791,1291,0,18941.0,37.882,7.268741187883444,182,30814.0,0.3922626614393941,182,30814.0
840.0,512,1,197,795,1307,0,19901.0,38.869140625,7.4416059095541796,197,31654.0,0.3969151390702568,197,31654.0
845.0,523,0,207,800,1323,0,20916.0,39.992351816443595,7.560452786709332,207,32637.0,0.39772873770984596,207,32637.0
850.0,526,0,216,809,1335,0,21985.0,41.79657794676806,7.50447351653909,216,33693.0,0.38961223223475633,216,33693.0
855.0,524,0,221,820,1344,0,22841.0,43.58969465648855,7.147884752188112,221,34792.0,0.363167657411908,221,34792.0
860.0,523,0,208,836,1359,0,22867.0,43.7227533460803,6.93607980873608,208,35259.0,0.36613109159427315,208,35259.0
865.0,525,2,198,850,1375,0,23050.0,43.904761904761905,6.937581105076455,198,35945.0,0.3770205168054684,198,35945.0
870.0,525,2,190,862,1387,0,23383.0,44.53904761904762,6.945463735340655,190,36387.0,0.37882073164498065,190,36387.0
875.0,537,0,183,867,1404,0,24037.0,44.76163873370577,6.978709884089005,183,36888.0,0.3691605557770938,183,36888.0
880.0,538,1,196,877,1415,0,24968.0,46.4089219330855,7.135195864770746,196,37379.0,0.3744278070725321,196,37379.0
885.0,536,2,205,890,1426,0,25969.0,48.44962686567164,7.275397276894456,205,38014.0,0.38530421140083715,205,38014.0
890.0,544,0,212,898,1442,0,27010.0,49.650735294117645,7.3826647892182375,212,38727.0,0.38612480588834414,212,38727.0
895.0,537,0,222,915,1452,0,28100.0,52.32774674115456,7.322152900378106,222,39665.0,0.3766480382142781,222,39665.0
900.0,537,1,233,929,1466,0,28980.0,53.96648044692738,6.807188238616844,233,40795.0,0.33803402427717305,233,40795.0
905.0,535,0,230,944,1479,0,28952.0,54.11588785046729,6.4211561132782915,230,41428.0,0.3196777370352554,230,41428.0
910.0,537,0,224,950,1487,0,29351.0,54.65735567970205,6.3684755601825485,224,42313.0,0.3128594218402453,224,42313.0
915.0,544,4,213,959,1503,0,29925.0,55.00919117647059,6.484368355934424,213,42884.0,0.31927799919065103,213,42884.0
920.0,552,1,211,964,1516,0,30722.0,55.655797101449274,6.762082405121707,211,43434.0,0.32793010507962655,211,43434.0
925.0,557,1,206,976,1533,0,31659.0,56.83842010771993,7.024477848761179,206,44081.0,0.3494852276640563,206,44081.0
930.0,558,3,220,988,1546,0,32539.0,58.31362007168459,6.862268996536431,220,45148.0,0.34082337288718534,220,45148.0
935.0,559,3,216,1002,1561,0,32798.0,58.67262969588551,6.523366571937809,216,45809.0,0.32649197552200354,216,45809.0
940.0,557,1,223,1018,1575,0,33477.0,60.10233393177738,6.280013797823098,223,46679.0,0.315900986495731,223,46679.0
945.0,548,0,227,1033,1581,0,34499.0,62.9543795620438,6.082872913374959,227,47476.0,0.300236322911791,227,47476.0
950.0,539,1,246,1053,1592,0,35699.0,66.23191094619666,6.207276148083922,246,48365.0,0.3126160706299611,246,48365.0
955.0,542,1,257,1062,1604,0,36965.0,68.2011070110701,6.267951040832174,257,49439.0,0.3067085765831706,257,49439.0
960.0,546,1,269,1069,1615,0,38286.0,70.12087912087912,6.312296340769455,269,50656.0,0.30195618155208137,269,50656.0
965.0,556,1,277,1075,1631,0,39444.0,70.94244604316546,6.169584092940278,277,52024.0,0.2911829702583689,277,52024.0
970.0,561,0,272,1087,1648,0,39843.0,71.02139037433155,5.9361734016763315,272,52686.0,0.2919910373854833,272,52686.0
975.0,561,0,260,1099,1660,0,40375.0,71.96969696969697,5.769603246972572,260,53689.0,0.2878187307488205,260,53689.0
980.0,558,1,251,1115,1673,0,40839.0,73.18817204301075,5.685468400125436,251,54246.0,0.2836663842383015,251,54246.0
985.0,561,0,244,1123,1684,0,41539.0,74.0445632798574,5.891185503018384,244,54872.0,0.2894049659366942,244,54872.0
990.0,574,3,238,1127,1701,0,42415.0,73.89372822299651,6.207092197354731,238,55580.0,0.3061607009722568,238,55580.0
995.0,587,0,238,1131,1718,0,43468.0,74.0511073253833,6.573884953043298,238,56280.0,0.3276437636532329,238,56280.0
1000.0,587,0,239,1143,1730,0,44655.0,76.0732538330494,6.802933438418693,239,57036.0,0.3413316610068818,239,57036.0
1005.0,591,2,251,1155,1746,0,45884.0,77.63790186125212,7.01442412262974,251,57901.0,0.35351517735225735,251,57901.0
1010.0,589,1,258,1170,1759,0,46888.0,79.60611205432937,6.739297927943229,258,59135.0,0.3436207846083539,258,59135.0
1015.0,591,1,254,1184,1775,0,47002.0,79.52961082910322,6.227785347725798,254,59843.0,0.31553791274639487,254,59843.0
1020.0,599,2,265,1192,1791,0,47463.0,79.23706176961603,6.1180526312310075,265,60891.0,0.309719431218095,265,60891.0
1025.0,604,0,260,1201,1805,0,48439.0,80.19701986754967,6.2522424478022245,260,61717.0,0.31854133596543704,260,61717.0
1030.0,601,0,261,1211,1812,0,49657.0,82.62396006655574,6.290121392251609,261,62518.0,0.3118127159720782,261,62518.0
1035.0,600,0,270,1218,1818,0,50988.0,84.98,6.4689006691332,270,63300.0,0.313179036476763,270,63300.0
1040.0,595,1,276,1233,1828,0,52171.0,87.68235294117648,6.095876854734981,276,64606.0,0.28906797637945364,276,64606.0
1045.0,596,0,274,1247,1843,0,52718.0,88.45302013422818,5.8130266964254185,274,65482.0,0.28041293052283417,274,65482.0
1050.0,592,1,279,1259,1851,0,53438.0,90.26689189189189,5.514251588510909,279,66548.0,0.25833175059175895,279,66548.0
1055.0,588,2,278,1278,1866,0,54357.0,92.4438775510204,5.523982958377597,278,67431.0,0.26603707280576133,278,67431.0
1060.0,598,1,272,1287,1885,0,55569.0,92.9247491638796,5.78444444447326,272,68401.0,0.2816689644797249,272,68401.0
1065.0,596,1,279,1305,1901,0,56933.0,95.5251677852349,5.895977815827247,279,69389.0,0.28877970818726273,279,69389.0
1070.0,600,1,290,1311,1911,0,58358.0,97.26333333333334,5.977030276160887,290,70549.0,0.2847506609677675,290,70549.0
1075.0,597,0,300,1319,1916,0,59633.0,99.88777219430486,5.68504726833981,300,72008.0,0.26280211045737883,300,72008.0
1080.0,600,0,297,1327,1927,0,60109.0,100.18166666666667,5.348183602314713,297,73033.0,0.2415949042159215,297,73033.0
1085.0,600,1,302,1339,1939,0,60871.0,101.45166666666667,5.0386186659103425,302,74117.0,0.22366866058591353,302,74117.0
1090.0,594,1,302,1359,1953,0,61819.0,104.07239057239057,5.030331602155755,302,75113.0,0.23403573970416033,302,75113.0
1095.0,595,0,302,1369,1964,0,62918.0,105.74453781512605,5.321027308097034,302,76159.0,0.2517800803174745,302,76159.0
1100.0,598,1,295,1373,1971,0,64205.0,107.36622073578596,5.6296152311110035,295,77164.0,0.2594606336846901,295,77164.0
1105.0,610,0,298,1374,1984,0,65457.0,107.30655737704917,5.716733259844134,298,78579.0,0.26330539413136084,298,78579.0
1110.0,613,1,297,1384,1997,0,66094.0,107.8205546492659,5.34412197509313,297,79564.0,0.24445345969994922,297,79564.0
1115.0,611,1,304,1401,2012,0,66920.0,109.52536824877251,5.163592769480686,304,80836.0,0.24223846054272455,304,80836.0
1120.0,606,0,299,1415,2021,0,67913.0,112.06765676567657,5.130361873863004,299,81909.0,0.23773185567083757,299,81909.0
1125.0,600,0,295,1430,2030,0,69230.0,115.38333333333334,5.3172172197599785,295,82947.0,0.24705564886726517,295,82947.0
1130.0,610,3,303,1437,2047,0,70576.0,115.6983606557377,5.409714140986726,303,84329.0,0.25387679756123355,303,84329.0
1135.0,615,0,300,1446,2061,0,71350.0,116.01626016260163,5.322500914402498,300,85274.0,0.25509955352089925,300,85274.0
1140.0,615,0,304,1454,2069,0,72328.0,117.60650406504065,5.139677059496899,304,86374.0,0.2424745957181168,304,86374.0
1145.0,613,2,303,1465,2078,0,73506.0,119.91190864600327,5.075833525820719,303,87464.0,0.23580853904673013,303,87464.0
