step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
105.0,27,0,6,0,27,0,135.0,5.0,9.946818318028168,6,135.0,0.7206265233153623,6,135.0
110.0,29,0,8,0,29,0,172.0,5.931034482758621,9.426975365792785,8,172.0,0.6866086100827516,8,172.0
115.0,29,0,8,0,29,0,212.0,7.310344827586207,9.681798124582444,8,212.0,0.699855360810976,8,212.0
120.0,30,0,8,0,30,0,252.0,8.4,9.19242573992884,8,252.0,0.6566534658748252,8,252.0
125.0,34,0,11,0,34,0,299.0,8.794117647058824,8.572413948616546,11,299.0,0.6018243983170976,11,299.0
130.0,35,0,12,0,35,0,359.0,10.257142857142858,8.954167641069779,12,359.0,0.6346164257598881,12,359.0
135.0,38,0,13,0,38,0,421.0,11.078947368421053,8.467715927500437,13,421.0,0.6045495038177781,13,421.0
140.0,41,0,14,0,41,0,491.0,11.975609756097562,8.698769379774397,14,491.0,0.6269457882802317,14,491.0
145.0,43,0,14,0,43,0,561.0,13.046511627906977,8.908384364918845,14,561.0,0.6428890734356056,14,561.0
150.0,47,0,15,0,47,0,632.0,13.446808510638299,8.391176543495732,15,632.0,0.5981079846081484,15,632.0
155.0,48,0,20,0,48,0,716.0,14.916666666666666,7.69454811608864,20,716.0,0.5455646313412218,20,716.0
160.0,54,0,21,1,55,0,819.0,15.166666666666666,7.811528259565436,21,819.0,0.5617650464633593,21,819.0
165.0,57,0,23,1,58,0,927.0,16.263157894736842,7.389588652369462,23,927.0,0.521960243252052,23,927.0
170.0,60,0,27,1,61,0,1055.0,17.583333333333332,7.1852317610941885,27,1055.0,0.5103234494910118,27,1055.0
175.0,65,0,29,1,66,0,1193.0,18.353846153846153,7.047358023658386,29,1193.0,0.500479766388682,29,1193.0
180.0,71,0,30,1,72,0,1342.0,18.901408450704224,7.276155611126803,30,1342.0,0.5201513014297777,30,1342.0
185.0,74,0,26,1,75,0,1059.0,14.31081081081081,7.45504413965097,26,1491.0,0.5350448113933656,26,1491.0
190.0,80,1,20,1,81,0,924.0,11.55,8.160707829057948,20,1024.0,0.6353828780279,20,1024.0
195.0,86,0,23,1,87,0,1027.0,11.94186046511628,8.8265601268518,23,1127.0,0.6519968305118488,23,1127.0
200.0,89,0,28,1,90,0,1152.0,12.9438202247191,8.77065205214642,28,1252.0,0.6139315428571697,28,1252.0
205.0,89,0,29,2,91,0,1294.0,14.539325842696629,8.53071061510962,29,1394.0,0.563867837618816,29,1394.0
210.0,92,0,36,2,94,0,1460.0,15.869565217391305,7.986251491364802,36,1560.0,0.5201595504336635,36,1560.0
215.0,100,0,39,2,102,0,1648.0,16.48,7.924614992086267,39,1748.0,0.5222071506092415,39,1748.0
220.0,107,0,41,2,109,0,1847.0,17.261682242990656,7.89559873041002,41,1947.0,0.5249137000265028,41,1947.0
225.0,111,0,45,2,113,0,2066.0,18.61261261261261,7.763379735731835,45,2166.0,0.5165384982110635,45,2166.0
230.0,116,0,49,3,119,0,2299.0,19.81896551724138,7.418762963769279,49,2399.0,0.49945725013789827,49,2399.0
235.0,122,1,52,3,125,0,2552.0,20.918032786885245,7.154278412202791,52,2652.0,0.48262040754899505,52,2652.0
240.0,129,0,57,3,132,0,2828.0,21.92248062015504,6.785786599131165,57,2928.0,0.45474805763386095,57,2928.0
245.0,130,0,67,5,135,0,3144.0,24.184615384615384,6.188335379791673,67,3244.0,0.42191932013491446,67,3244.0
250.0,135,0,70,7,142,0,3484.0,25.807407407407407,6.135655924117042,70,3584.0,0.4292479625437184,70,3584.0
255.0,131,0,72,13,144,0,3837.0,29.290076335877863,5.682076172387797,72,3937.0,0.4199736693288466,72,3937.0
260.0,137,0,77,14,151,0,4207.0,30.708029197080293,5.540466459414801,77,4307.0,0.4127953395171838,77,4307.0
265.0,142,0,74,14,156,0,4217.0,29.697183098591548,5.449740306463867,74,4696.0,0.4096934032685864,74,4696.0
270.0,146,0,51,14,160,0,3478.0,23.82191780821918,5.664662404515198,51,4217.0,0.43654184227257214,51,4217.0
275.0,154,0,43,14,168,0,3534.0,22.948051948051948,6.313057626561356,43,4086.0,0.4707791451364378,43,4086.0
280.0,158,0,57,14,172,0,3775.0,23.89240506329114,6.3516599148602815,57,4301.0,0.43657993924801597,57,4301.0
285.0,167,0,75,14,181,0,4100.0,24.550898203592816,6.654490511764959,75,4617.0,0.4343987847597216,75,4617.0
290.0,174,0,79,14,188,0,4425.0,25.43103448275862,6.344634417080048,79,4949.0,0.39895971674748093,79,4949.0
295.0,179,0,58,14,193,0,4513.0,25.212290502793294,6.604109273602384,58,4903.0,0.42721873464797233,58,4903.0
300.0,184,0,56,14,198,0,4765.0,25.89673913043478,7.177186278128548,56,5003.0,0.4609843210008148,56,5003.0
305.0,189,0,59,14,203,0,5053.0,26.735449735449734,7.793658124753173,59,5127.0,0.48066198069162597,59,5127.0
310.0,193,0,61,14,207,0,5355.0,27.746113989637305,8.51554990383958,61,5366.0,0.49386132728956905,61,5366.0
315.0,196,1,63,14,210,0,5636.0,28.755102040816325,8.703663685172549,63,5675.0,0.47961890300207205,63,5675.0
320.0,202,0,68,14,216,0,5962.0,29.514851485148515,8.399461811812392,68,5965.0,0.4508182084599675,68,5965.0
325.0,206,0,74,15,221,0,5951.0,28.888349514563107,8.079617309565894,74,6324.0,0.42090948211207274,74,6324.0
330.0,204,0,70,21,225,0,5819.0,28.524509803921568,7.77511774565551,70,6103.0,0.414750112739633,70,6103.0
335.0,206,1,78,28,234,0,6105.0,29.635922330097088,7.22417411694832,78,6487.0,0.3815096895650926,78,6487.0
340.0,211,0,71,33,244,0,6300.0,29.85781990521327,7.206236478107602,71,6669.0,0.40133985054659754,71,6669.0
345.0,217,0,77,35,252,0,6652.0,30.65437788018433,7.312805768174367,77,7042.0,0.40051532567828957,77,7042.0
350.0,221,0,86,37,258,0,7044.0,31.873303167420815,7.3440927875089415,86,7181.0,0.39759428438252487,86,7181.0
355.0,225,1,88,40,265,0,7435.0,33.044444444444444,7.261780613224999,88,7633.0,0.389310313137615,88,7633.0
360.0,228,0,77,45,273,0,7712.0,33.824561403508774,7.50024903847302,77,7843.0,0.43480877911557536,77,7843.0
365.0,225,0,81,58,283,0,8103.0,36.013333333333335,7.438969664471885,81,8170.0,0.44415836030785877,81,8170.0
370.0,219,0,84,68,287,0,8516.0,38.885844748858446,7.693827424602523,84,8565.0,0.45240305048103274,84,8565.0
375.0,212,0,85,80,292,0,8920.0,42.075471698113205,7.630424622661157,85,8988.0,0.4440077598245555,85,8988.0
380.0,215,1,91,81,296,0,9364.0,43.55348837209302,7.363405221094157,91,9364.0,0.41794019716871084,91,9364.0
385.0,223,0,92,81,304,0,9804.0,43.964125560538115,7.364041837158648,92,9833.0,0.42307595159909506,92,9833.0
390.0,226,0,95,85,311,0,10272.0,45.45132743362832,7.292354067439712,95,10272.0,0.42892103009011984,95,10272.0
395.0,234,0,96,87,321,0,10752.0,45.94871794871795,7.313132001369967,96,10752.0,0.43005236617418846,96,10752.0
400.0,235,1,105,91,326,0,11260.0,47.91489361702128,6.9249601947541395,105,11260.0,0.39648693334340906,105,11260.0
405.0,241,0,110,93,334,0,11771.0,48.84232365145228,6.427988115406449,110,11808.0,0.3575073059052713,110,11808.0
410.0,241,0,105,97,338,0,12242.0,50.79668049792531,6.191220873516761,105,12274.0,0.35288455402086893,105,12274.0
415.0,240,1,115,102,342,0,12784.0,53.266666666666666,5.993861023747152,115,12825.0,0.33316650980010687,115,12825.0
420.0,246,0,126,105,351,0,13389.0,54.426829268292686,5.929930752265958,126,13421.0,0.3237868899454003,126,13421.0
425.0,246,0,129,117,363,0,13982.0,56.83739837398374,5.66011022061019,129,14074.0,0.32533813501131303,129,14074.0
430.0,245,0,119,124,369,0,14472.0,59.06938775510204,5.6829319972013765,119,14569.0,0.34518411221662637,119,14569.0
435.0,258,1,126,124,382,0,15059.0,58.36821705426357,5.751698238421633,126,15171.0,0.3420003629445642,126,15171.0
440.0,267,2,143,127,394,0,15744.0,58.96629213483146,5.8720176331184435,143,15857.0,0.3446988235684198,143,15857.0
445.0,277,2,142,129,406,0,16413.0,59.25270758122743,5.968402748316717,142,16582.0,0.3524693372053428,142,16582.0
450.0,289,0,136,131,420,0,16987.0,58.778546712802765,6.196922292287649,136,17109.0,0.37970119099439115,136,17109.0
455.0,295,1,139,134,429,0,17675.0,59.91525423728814,6.464232350104541,139,17746.0,0.39325520835638034,139,17746.0
460.0,301,0,141,137,438,0,18377.0,61.053156146179404,6.7974153836906,141,18378.0,0.3998717077393565,141,18378.0
465.0,306,0,145,139,445,0,19081.0,62.3562091503268,6.762968376534706,145,19094.0,0.38602653809189086,145,19094.0
470.0,313,0,152,141,454,0,19830.0,63.35463258785943,6.635790075326123,152,19831.0,0.3785418904163491,152,19831.0
475.0,318,1,152,150,468,0,18471.0,58.08490566037736,6.310055944072451,152,20601.0,0.3705933657227452,152,20601.0
480.0,334,0,136,151,485,0,11218.0,33.58682634730539,6.367817393051419,136,17254.0,0.3833245056135273,136,17254.0
485.0,343,0,121,154,497,0,7415.0,21.61807580174927,6.747764086719467,121,15820.0,0.41426670297241724,121,15820.0
490.0,346,0,102,157,503,0,4654.0,13.45086705202312,7.2032001672497685,102,13078.0,0.4403315614237864,102,13078.0
495.0,353,1,97,159,512,0,3002.0,8.504249291784703,6.973331042031157,97,13362.0,0.3999618196393007,97,13362.0
500.0,355,0,79,163,518,0,2037.0,5.738028169014084,6.72635184574671,79,13578.0,0.3823857736652304,79,13578.0
505.0,363,0,81,164,527,0,1905.0,5.24793388429752,7.00333109797376,81,13921.0,0.39987303658101364,81,13921.0
510.0,370,2,95,168,538,0,2039.0,5.510810810810811,7.3037731194034405,95,14321.0,0.41246393008506643,95,14321.0
515.0,377,1,107,172,549,0,2478.0,6.572944297082228,7.381613722400798,107,14812.0,0.39279891127491456,107,14812.0
520.0,372,0,136,186,558,0,3006.0,8.080645161290322,6.848529261109365,136,15428.0,0.3490961725696506,136,15428.0
525.0,372,0,160,193,565,0,3684.0,9.903225806451612,6.391269903865044,160,16037.0,0.3188627782917487,160,16037.0
530.0,384,1,171,194,578,0,4309.0,11.221354166666666,6.292173671578631,171,16378.0,0.3128328856925034,171,16378.0
535.0,389,1,163,197,586,0,4094.0,10.524421593830334,6.2055194302844665,163,14882.0,0.3082183302179268,163,14882.0
540.0,391,0,160,204,595,0,4107.0,10.50383631713555,6.199379860104368,160,14402.0,0.31172193469918125,160,14402.0
545.0,397,0,145,209,606,0,4041.0,10.178841309823678,6.573181585493062,145,12897.0,0.3394176321501497,145,12897.0
550.0,399,2,132,217,616,0,3826.0,9.588972431077694,6.590655800401988,132,13248.0,0.33508279027432514,132,13248.0
555.0,401,1,112,227,628,0,3153.0,7.86284289276808,6.4850814093630955,112,13518.0,0.34290597613519824,112,13518.0
560.0,400,0,106,235,635,0,3098.0,7.745,6.528918996004818,106,13888.0,0.35178453567177825,106,13888.0
565.0,401,1,111,245,646,0,3286.0,8.194513715710723,6.660348358306562,111,14197.0,0.36032557777744245,111,14197.0
570.0,406,0,130,256,662,0,3543.0,8.726600985221674,6.8005208744763594,130,14686.0,0.3592680743783447,130,14686.0
575.0,405,0,148,270,675,0,4034.0,9.960493827160494,6.482573686592671,148,15377.0,0.3361879809636853,148,15377.0
580.0,411,0,170,275,686,0,4616.0,11.231143552311435,6.385644683932592,170,15990.0,0.3335310400499389,170,15990.0
585.0,415,0,183,278,693,0,5303.0,12.778313253012048,6.263051136280701,183,16678.0,0.32700088697165886,183,16678.0
590.0,422,1,171,280,702,0,5142.0,12.184834123222748,6.187166498239916,171,15347.0,0.32113512306860303,171,15347.0
595.0,428,0,165,284,712,0,5191.0,12.128504672897197,6.264474085762242,165,15085.0,0.3257109242223503,165,15085.0
600.0,426,0,165,295,721,0,5228.0,12.272300469483568,6.311142446640314,165,13766.0,0.32681714571153575,165,13766.0
605.0,427,0,152,304,731,0,5068.0,11.868852459016393,6.336304053908909,152,13903.0,0.32412800916386453,152,13903.0
610.0,427,0,136,312,739,0,4415.0,10.339578454332553,6.129719073563272,136,14280.0,0.31132149664347364,136,14280.0
615.0,432,3,125,322,754,0,4387.0,10.155092592592593,6.149364320252583,125,14768.0,0.32444523629618865,125,14768.0
620.0,435,0,128,331,766,0,4586.0,10.542528735632184,6.30755920876864,128,15139.0,0.3392872830891982,128,15139.0
625.0,430,0,139,345,775,0,4928.0,11.46046511627907,6.421969823624349,139,15656.0,0.3416865330129256,139,15656.0
630.0,432,0,152,352,784,0,5385.0,12.465277777777779,6.491655918347954,152,16327.0,0.3349493882707212,152,16327.0
635.0,436,3,172,359,795,0,5908.0,13.55045871559633,6.1425664907813955,172,17143.0,0.29713598049511564,172,17143.0
640.0,450,2,189,360,810,0,6534.0,14.52,6.266795755372837,189,17762.0,0.3119832275315831,189,17762.0
645.0,458,1,203,362,820,0,7283.0,15.90174672489083,6.118020339539859,203,18759.0,0.30396094248193284,203,18759.0
650.0,456,0,195,371,827,0,7153.0,15.68640350877193,5.698810729728204,195,17826.0,0.2821194954583759,195,17826.0
655.0,458,0,193,377,835,0,7153.0,15.617903930131005,5.799292022799864,193,17693.0,0.293308233532867,193,17693.0
660.0,460,0,186,384,844,0,7240.0,15.73913043478261,6.088758117513607,186,16859.0,0.3126283002672468,186,16859.0
665.0,459,0,174,393,852,0,7293.0,15.88888888888889,6.247208996734576,174,15797.0,0.3088041434007825,174,15797.0
670.0,460,1,165,405,865,0,7220.0,15.695652173913043,6.483462673896237,165,15112.0,0.3206712920065342,165,15112.0
675.0,465,0,159,408,873,0,6995.0,15.043010752688172,6.389007135852441,159,15817.0,0.3049220223385966,159,15817.0
680.0,463,0,135,420,883,0,6324.0,13.658747300215984,6.36231740703865,135,16038.0,0.3200788862534881,135,16038.0
685.0,461,2,112,431,892,0,6071.0,13.169197396963124,6.399026648898363,112,16393.0,0.3315209109761575,112,16393.0
690.0,453,0,125,455,908,0,6417.0,14.165562913907285,6.440409767637714,125,16672.0,0.35060219762717004,125,16672.0
695.0,456,1,140,461,917,0,6889.0,15.107456140350877,6.6077400542795885,140,17182.0,0.34831942134548616,140,17182.0
700.0,462,1,158,465,927,0,7563.0,16.37012987012987,6.699433628636249,158,17898.0,0.33861422784883394,158,17898.0
705.0,475,1,184,467,942,0,8317.0,17.509473684210526,6.575314626669056,184,18775.0,0.32332398415339103,184,18775.0
710.0,481,0,202,472,953,0,8909.0,18.52182952182952,6.259110640833145,202,19358.0,0.3014530556328535,202,19358.0
715.0,482,2,225,482,964,0,9650.0,20.020746887966805,5.933875896576835,225,20243.0,0.2867886350311993,225,20243.0
720.0,482,0,224,494,976,0,9609.0,19.935684647302903,5.802744081250453,224,19772.0,0.29237698850977084,224,19772.0
725.0,490,0,218,503,993,0,9799.0,19.99795918367347,5.868469026006392,218,20038.0,0.3008764810953469,218,20038.0
730.0,484,0,211,516,1000,0,9943.0,20.543388429752067,5.932999909257696,211,19275.0,0.30275151795116045,211,19275.0
735.0,488,0,204,523,1011,0,9970.0,20.43032786885246,5.999289640574532,204,20104.0,0.299943010345703,204,20104.0
740.0,492,0,177,531,1023,0,9665.0,19.64430894308943,6.092305732240463,177,20762.0,0.31799069231420773,177,20762.0
745.0,493,0,176,543,1036,0,9686.0,19.647058823529413,5.988935148247814,176,21404.0,0.32305164056040797,176,21404.0
750.0,491,0,176,556,1047,0,9545.0,19.43991853360489,5.96819698903221,176,22113.0,0.31852282260566817,176,22113.0
755.0,492,0,182,568,1060,0,9712.0,19.739837398373982,6.007774940372349,182,22941.0,0.314280289425844,182,22941.0
760.0,493,1,192,577,1070,0,10138.0,20.56389452332657,5.932474956357361,192,23814.0,0.30309717681867965,192,23814.0
765.0,505,0,205,580,1085,0,10681.0,21.15049504950495,5.828714797456526,205,24815.0,0.29469510453411013,205,24815.0
770.0,515,0,223,586,1101,0,11186.0,21.720388349514565,5.5597604804562195,223,25544.0,0.27766310255046245,223,25544.0
775.0,528,0,241,590,1118,0,11914.0,22.564393939393938,5.498923830545377,241,26710.0,0.2820347855213741,241,26710.0
780.0,528,0,242,600,1128,0,11897.0,22.53219696969697,5.297138825442265,242,26008.0,0.2789752484744469,242,26008.0
785.0,537,1,248,605,1142,0,12185.0,22.690875232774673,5.265176751900141,248,26057.0,0.2744866216681,248,26057.0
790.0,538,1,247,619,1157,0,12485.0,23.20631970260223,5.40259026377151,247,25292.0,0.287713481682775,247,25292.0
795.0,548,0,244,622,1170,0,12647.0,23.07846715328467,5.4950907566514475,244,26248.0,0.2863668022216643,244,26248.0
800.0,557,0,229,630,1187,0,12429.0,22.314183123877918,5.454195143803564,229,27061.0,0.29474068755607463,229,27061.0
805.0,566,1,219,639,1205,0,12524.0,22.127208480565372,5.475172247475232,219,28029.0,0.3035844586376718,219,28029.0
810.0,573,3,224,646,1219,0,12883.0,22.483420593368237,5.614682675808996,224,28908.0,0.3095675705102558,224,28908.0
815.0,571,2,228,663,1234,0,13207.0,23.129597197898423,5.648722748262759,228,29885.0,0.312338096507194,228,29885.0
820.0,578,0,230,671,1249,0,13647.0,23.610726643598618,5.741823271647817,230,30954.0,0.3066139592421509,230,30954.0
825.0,584,0,237,677,1261,0,14184.0,24.28767123287671,5.666040324545195,237,32013.0,0.2985623000170156,237,32013.0
830.0,595,0,249,680,1275,0,14604.0,24.544537815126052,5.374069770367497,249,32970.0,0.2774367266574207,249,32970.0
835.0,610,2,266,682,1292,0,15297.0,25.07704918032787,5.073924215396674,266,34258.0,0.25544209492043257,266,34258.0
840.0,621,0,268,687,1308,0,15094.0,24.305958132045088,4.944373064431275,268,33499.0,0.25365447441155864,268,33499.0
845.0,627,0,279,696,1323,0,15498.0,24.717703349282296,4.90752344509634,279,33520.0,0.2530223065237187,279,33520.0
850.0,629,0,284,706,1335,0,15988.0,25.4181240063593,4.81799849993749,284,32974.0,0.24020990317214827,284,32974.0
855.0,628,0,290,716,1344,0,16477.0,26.237261146496817,4.997592914253156,290,32444.0,0.24655508841682947,290,32444.0
860.0,637,0,297,722,1359,0,16858.0,26.464678178963894,4.913612066528011,297,33667.0,0.2380809853520732,297,33667.0
865.0,644,1,288,732,1376,0,16674.0,25.891304347826086,4.791202278784107,288,34713.0,0.2405428402759962,288,34713.0
870.0,638,1,285,750,1388,0,16844.0,26.401253918495296,4.566830121206177,285,35917.0,0.2369520756098712,285,35917.0
875.0,638,1,277,765,1403,0,17238.0,27.018808777429467,4.581751488134343,277,36992.0,0.24051021210085488,277,36992.0
880.0,640,2,267,774,1414,0,17566.0,27.446875,4.807051284453324,267,37906.0,0.25022555989221124,267,37906.0
885.0,651,0,272,777,1428,0,18231.0,28.004608294930875,4.928877314015015,272,38997.0,0.2440035463939182,272,38997.0
890.0,661,2,288,779,1440,0,18955.0,28.67624810892587,4.749882557042446,288,40204.0,0.22364077557629292,288,40204.0
895.0,672,0,301,780,1452,0,19435.0,28.921130952380953,4.623059965429611,301,41223.0,0.21241089986533943,301,41223.0
900.0,681,0,320,786,1467,0,19922.0,29.25403817914831,4.446831362119103,320,42789.0,0.20585049646338544,320,42789.0
905.0,683,0,303,796,1479,0,19598.0,28.693997071742313,4.34571774625055,303,42234.0,0.20759798592470538,303,42234.0
910.0,681,1,297,805,1486,0,19643.0,28.844346549192363,4.321798248137012,297,42539.0,0.20868400572902146,297,42539.0
915.0,685,4,304,818,1503,0,19979.0,29.166423357664232,4.292674476385608,304,41705.0,0.20636818162293744,304,41705.0
920.0,688,1,313,828,1516,0,20635.0,29.992732558139537,4.392083835538033,313,40898.0,0.20601119842080667,313,40898.0
925.0,700,1,320,833,1533,0,21031.0,30.044285714285714,4.310715393930336,320,42244.0,0.1993965060779879,320,42244.0
930.0,700,4,317,845,1545,0,20908.0,29.86857142857143,4.182582206200786,317,43351.0,0.20053006042603164,317,43351.0
935.0,704,2,322,858,1562,0,21121.0,30.001420454545453,4.089517681126733,322,44655.0,0.20156713920666422,322,44655.0
940.0,700,2,308,874,1574,0,21415.0,30.59285714285714,4.097527455955697,308,45683.0,0.2061640957198659,308,45683.0
945.0,699,0,309,882,1581,0,22239.0,31.815450643776824,4.393038867386649,309,46848.0,0.22021779896871996,309,46848.0
950.0,705,0,293,888,1593,0,22523.0,31.947517730496454,4.554226911448852,293,47738.0,0.22363303395865222,293,47738.0
955.0,716,1,321,888,1604,0,23293.0,32.53212290502793,4.465405436452968,321,49189.0,0.21145261358797707,321,49189.0
960.0,724,0,343,892,1616,0,23918.0,33.03591160220994,4.1250997621780305,343,49994.0,0.18415096417232224,343,49994.0
965.0,732,1,351,899,1631,0,24590.0,33.59289617486339,3.930413031779835,351,51783.0,0.17847826834936792,351,51783.0
970.0,740,1,357,907,1647,0,24478.0,33.07837837837838,3.7651653314874682,357,51412.0,0.17187607004762898,357,51412.0
975.0,744,1,357,915,1659,0,24551.0,32.998655913978496,3.734981290503463,357,51822.0,0.1722376380838788,357,51822.0
980.0,749,1,354,924,1673,0,24842.0,33.16688918558077,3.9109564137569164,354,51018.0,0.18294049744768348,354,51018.0
985.0,747,0,346,937,1684,0,25298.0,33.866131191432395,4.031386442647662,346,50525.0,0.18486114928195932,346,50525.0
990.0,755,3,343,946,1701,0,25731.0,34.080794701986754,4.0838531056099585,343,51894.0,0.19140975657675385,343,51894.0
995.0,765,1,345,952,1717,0,25686.0,33.576470588235296,4.123903875855286,345,52986.0,0.1987106197502464,345,52986.0
1000.0,767,1,348,962,1729,0,25779.0,33.610169491525426,3.976357221357657,348,54411.0,0.19213915908023727,348,54411.0
1005.0,774,1,354,973,1747,0,26131.0,33.7609819121447,4.094182032116646,354,55512.0,0.2021496686117797,354,55512.0
1010.0,768,1,344,991,1759,0,26576.0,34.604166666666664,4.15032916846079,344,56684.0,0.20527754013055255,344,56684.0
1015.0,776,2,353,998,1774,0,27292.0,35.170103092783506,4.041949603602237,353,58303.0,0.19385728376303646,353,58303.0
1020.0,789,1,382,1003,1792,0,28021.0,35.51457541191382,3.850438624954815,382,59136.0,0.18196345126393812,382,59136.0
1025.0,799,0,407,1006,1805,0,28762.0,35.99749687108886,3.655445984915844,407,61078.0,0.1697072192414259,407,61078.0
1030.0,797,0,410,1015,1812,0,28789.0,36.12170639899624,3.50324638774636,410,60691.0,0.16546912578260978,410,60691.0
1035.0,795,0,416,1023,1818,0,29159.0,36.67798742138365,3.3259329359374594,416,61438.0,0.15182953296637347,416,61438.0
1040.0,797,0,418,1032,1829,0,29324.0,36.79297365119197,3.0998607120123833,418,63502.0,0.13673054424186384,418,63502.0
1045.0,803,0,395,1040,1843,0,28918.0,36.012453300124534,3.081159610783821,395,64895.0,0.1374743949656044,395,64895.0
1050.0,804,0,365,1048,1852,0,28839.0,35.86940298507463,3.163018034372605,365,66232.0,0.14413217985314616,365,66232.0
1055.0,812,0,344,1056,1868,0,29066.0,35.79556650246305,3.4280538792341644,344,67357.0,0.16110382665405837,344,67357.0
1060.0,816,0,363,1070,1886,0,29732.0,36.43627450980392,3.6504884199584375,363,68647.0,0.17715541067244134,363,68647.0
1065.0,813,2,382,1087,1900,0,30777.0,37.85608856088561,3.686356493631209,382,70077.0,0.1820708799535408,382,70077.0
1070.0,815,1,397,1096,1911,0,31833.0,39.05889570552147,3.4712785077970247,397,71959.0,0.16703664255345604,397,71959.0
1075.0,815,0,431,1101,1916,0,32864.0,40.3239263803681,3.1003172197921622,431,73066.0,0.1406177189592232,431,73066.0
1080.0,825,0,459,1102,1927,0,33960.0,41.163636363636364,2.930629739978227,459,74811.0,0.12879612331131524,459,74811.0
1085.0,834,1,453,1105,1939,0,34016.0,40.78657074340528,2.807473076950021,453,74877.0,0.11862969355079875,453,74877.0
1090.0,845,1,463,1108,1953,0,34271.0,40.55739644970414,2.8550118327456353,463,75918.0,0.11991776632706909,463,75918.0
1095.0,851,0,470,1113,1964,0,34732.0,40.81316098707403,2.945279566043833,470,75239.0,0.1189947401490956,470,75239.0
1100.0,848,0,450,1124,1972,0,35071.0,41.35731132075472,3.041264990083087,450,74995.0,0.12121102453198104,450,74995.0
1105.0,852,1,451,1131,1983,0,35552.0,41.72769953051643,2.953088170667485,451,76871.0,0.11418549792488057,451,76871.0
1110.0,861,1,431,1136,1997,0,35438.0,41.15911730545877,3.0071307450450746,431,78422.0,0.12411808067515698,431,78422.0
1115.0,862,1,434,1150,2012,0,35743.0,41.46519721577726,2.906907944649478,434,80591.0,0.12598397183348775,434,80591.0
1120.0,860,0,445,1161,2021,0,36001.0,41.86162790697674,2.7280643156071314,445,81970.0,0.1171510447098355,445,81970.0
1125.0,854,0,451,1176,2030,0,36381.0,42.60070257611241,2.526591389092628,451,83055.0,0.11265957537755629,451,83055.0
1130.0,867,3,461,1180,2047,0,37127.0,42.82237600922722,2.5573081031299707,461,85304.0,0.11721344075330926,461,85304.0
1135.0,876,0,463,1185,2061,0,37826.0,43.18036529680365,2.5993371254335687,463,86772.0,0.12189796103150412,463,86772.0
1140.0,883,0,458,1186,2069,0,38725.0,43.85617214043035,2.6883267195071805,458,88639.0,0.12328875426012777,458,88639.0
1145.0,886,0,458,1194,2080,0,39451.0,44.527088036117384,2.7736163149537267,458,90092.0,0.12680786273843997,458,90092.0
